name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,4,6,33,0,"Jump Shot","2PT Field Goal",17,"Charlotte Hornets",143,101,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-17,2017,3202,1610612744,400975403,3,0,07,0,"Jump Shot","3PT Field Goal",27,"Chicago Bulls",141,232,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-23,2017,3202,1610612744,400975445,1,3,34,1,"Jump Shot","2PT Field Goal",16,"New York Knicks",-164,21,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-17,2017,3202,1610612744,400975403,2,5,16,0,"Jump Shot","2PT Field Goal",14,"Chicago Bulls",98,104,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-17,2017,3202,1610612744,400975403,1,3,02,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-104,227,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-17,2017,3202,1610612744,400975403,2,5,41,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-123,220,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-17,2017,3202,1610612744,400975403,2,2,47,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",30,253,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-10,2017,3202,1610612744,400975963,3,6,30,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",-170,181,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-21,2017,3202,1610612744,400974784,3,0,39,0,"Jump Shot","2PT Field Goal",18,"Memphis Grizzlies",-187,10,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,3,0,30,0,"Jump Shot","2PT Field Goal",18,"Charlotte Hornets",103,154,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,3,9,54,1,"Jump Shot","2PT Field Goal",14,"Toronto Raptors",63,128,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-23,2017,3202,1610612744,400975445,2,4,19,1,"Jump Shot","3PT Field Goal",26,"New York Knicks",-204,172,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,1,0,33,0,"Jump Shot","2PT Field Goal",11,"Charlotte Hornets",49,100,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,4,2,33,0,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",41,257,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,3,5,56,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",112,230,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,2,2,33,0,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",139,229,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-23,2017,3202,1610612744,400975445,4,6,28,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",122,227,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,1,4,03,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",99,239,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,4,3,13,1,"Jump Shot","2PT Field Goal",19,"Charlotte Hornets",160,116,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,3,8,43,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-45,252,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,1,9,03,1,"Jump Shot","2PT Field Goal",19,"Charlotte Hornets",182,63,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-23,2017,3202,1610612744,400975445,3,9,58,0,"Jump Shot","2PT Field Goal",14,"New York Knicks",-149,0,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,1,11,47,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",119,225,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-06,2017,3202,1610612744,400975109,1,8,26,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-143,214,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-22,2017,3202,1610612744,400975230,3,5,51,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-176,184,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-23,2017,3202,1610612744,400975445,2,2,46,1,"Jump Shot","3PT Field Goal",27,"New York Knicks",-6,273,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-23,2017,3202,1610612744,400975445,4,4,23,0,"Jump Shot","3PT Field Goal",23,"New York Knicks",-230,40,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-04-07,2017,3202,1610612744,400975941,4,0,18,0,"Jump Shot","3PT Field Goal",31,"New Orleans Pelicans",139,287,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-29,2017,3202,1610612744,400975274,3,9,03,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",95,241,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-08,2017,3202,1610612744,400975119,2,6,37,0,"Jump Shot","2PT Field Goal",11,"Detroit Pistons",-32,108,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,2,2,47,1,"Jump Shot","2PT Field Goal",18,"Toronto Raptors",-117,142,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-27,2017,3202,1610612744,400975474,4,7,53,0,"Jump Shot","3PT Field Goal",30,"Boston Celtics",-97,288,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-06,2017,3202,1610612744,400974899,3,8,29,0,"Jump Shot","2PT Field Goal",11,"Miami Heat",-107,41,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-27,2017,3202,1610612744,400975474,2,10,27,0,"Jump Shot","2PT Field Goal",19,"Boston Celtics",142,134,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-27,2017,3202,1610612744,400975474,2,11,45,0,"Jump Shot","2PT Field Goal",19,"Boston Celtics",63,180,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,3,11,18,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-90,236,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-08,2017,3202,1610612744,400975119,1,8,44,1,"Jump Shot","2PT Field Goal",1,"Detroit Pistons",-3,16,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,4,7,48,0,"Jump Shot","2PT Field Goal",20,"Toronto Raptors",130,153,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,2,5,14,1,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",234,6,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,3,7,32,0,"Jump Shot","2PT Field Goal",18,"Toronto Raptors",159,88,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,4,1,02,1,"Jump Shot","3PT Field Goal",26,"Toronto Raptors",-151,214,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,2,6,37,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",125,223,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,4,5,21,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",224,127,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-10-25,2017,3202,1610612744,400974814,2,11,23,0,"Jump Shot","3PT Field Goal",26,"Toronto Raptors",98,242,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-06,2017,3202,1610612744,400974899,2,1,39,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",214,139,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-08,2017,3202,1610612744,400975119,3,11,21,0,"Jump Shot","2PT Field Goal",16,"Detroit Pistons",42,163,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-04,2017,3202,1610612744,400974886,2,7,02,1,"Jump Shot","3PT Field Goal",23,"Denver Nuggets",228,73,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-08,2017,3202,1610612744,400975119,1,10,54,1,"Jump Shot","2PT Field Goal",13,"Detroit Pistons",-31,134,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-23,2017,3202,1610612744,400975240,2,1,15,1,"Jump Shot","2PT Field Goal",16,"Denver Nuggets",-105,133,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-23,2017,3202,1610612744,400975240,3,0,09,0,"Jump Shot","2PT Field Goal",12,"Denver Nuggets",34,121,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-23,2017,3202,1610612744,400975240,1,7,57,0,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",-157,209,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-23,2017,3202,1610612744,400975240,2,3,31,0,"Jump Shot","2PT Field Goal",15,"Denver Nuggets",90,120,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-08,2017,3202,1610612744,400975119,3,8,24,1,"Jump Shot","2PT Field Goal",14,"Detroit Pistons",-89,117,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-08,2017,3202,1610612744,400975119,4,6,35,0,"Jump Shot","2PT Field Goal",19,"Detroit Pistons",92,167,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-06,2017,3202,1610612744,400974899,4,4,24,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",-116,219,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-22,2017,3202,1610612744,400975014,1,11,17,1,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-157,204,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-06,2017,3202,1610612744,400974899,1,4,37,0,"Jump Shot","3PT Field Goal",26,"Miami Heat",-142,228,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-06,2017,3202,1610612744,400974899,2,3,03,0,"Jump Shot","2PT Field Goal",15,"Miami Heat",123,101,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-22,2017,3202,1610612744,400975014,2,2,57,0,"Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",-142,248,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-22,2017,3202,1610612744,400975618,2,0,42,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",158,211,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-30,2017,3202,1610612744,400975497,3,6,34,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",131,214,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-30,2017,3202,1610612744,400975497,3,0,00,0,"Jump Shot","3PT Field Goal",43,"Utah Jazz",-12,430,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-23,2017,3202,1610612744,400975240,3,9,00,0,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",103,243,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-23,2017,3202,1610612744,400975240,1,7,36,0,"Jump Shot","2PT Field Goal",14,"Denver Nuggets",62,128,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-23,2017,3202,1610612744,400975240,3,11,39,0,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",-141,211,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,1,4,04,1,"Jump Shot","3PT Field Goal",27,"Cleveland Cavaliers",-160,222,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,3,7,04,1,"Jump Shot","2PT Field Goal",14,"Philadelphia 76ers",-27,141,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,2,1,59,1,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",106,242,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,3,0,58,0,"Jump Shot","2PT Field Goal",19,"Oklahoma City Thunder",65,183,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,2,3,51,1,"Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",-196,188,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-22,2017,3202,1610612744,400975230,1,11,30,1,"Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-235,48,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,3,10,48,0,"Jump Shot","2PT Field Goal",20,"Oklahoma City Thunder",174,113,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,1,8,47,0,"Jump Shot","2PT Field Goal",20,"Oklahoma City Thunder",134,151,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,3,2,42,0,"Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",159,227,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-24,2017,3202,1610612744,400975633,1,4,03,0,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",151,212,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-06,2017,3202,1610612744,400975549,2,2,03,0,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",133,231,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-04,2017,3202,1610612744,400974886,3,5,35,1,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",-241,13,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-22,2017,3202,1610612744,400975230,2,3,21,0,"Jump Shot","3PT Field Goal",29,"Los Angeles Lakers",-11,290,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-28,2017,3202,1610612744,400975663,3,11,47,1,"Jump Shot","3PT Field Goal",23,"Washington Wizards",-231,-20,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-01,2017,3202,1610612744,400975069,4,6,55,0,"Jump Shot","3PT Field Goal",26,"Orlando Magic",100,242,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-01,2017,3202,1610612744,400975069,2,6,21,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",58,248,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-14,2017,3202,1610612744,400975610,3,9,53,1,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",3,251,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-01,2017,3202,1610612744,400975069,1,5,53,0,"Jump Shot","3PT Field Goal",23,"Orlando Magic",-230,5,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-02,2017,3202,1610612744,400974868,2,3,38,1,"Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-222,77,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-02,2017,3202,1610612744,400974868,1,9,43,0,"Jump Shot","3PT Field Goal",25,"San Antonio Spurs",219,136,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,4,1,40,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-165,200,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-14,2017,3202,1610612744,400975610,1,0,03,1,"Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",-22,155,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-22,2017,3202,1610612744,400975230,3,1,14,0,"Jump Shot","2PT Field Goal",6,"Los Angeles Lakers",-62,-2,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-01-13,2017,3202,1610612744,400975377,4,6,41,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",138,217,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-04,2017,3202,1610612744,400974886,1,1,58,0,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",119,221,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-02,2017,3202,1610612744,400974868,4,5,58,1,"Jump Shot","2PT Field Goal",18,"San Antonio Spurs",80,167,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-02,2017,3202,1610612744,400974868,3,3,34,1,"Jump Shot","2PT Field Goal",16,"San Antonio Spurs",112,121,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-02,2017,3202,1610612744,400974868,2,5,12,0,"Jump Shot","2PT Field Goal",15,"San Antonio Spurs",-114,100,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-22,2017,3202,1610612744,400975230,2,1,04,0,"Jump Shot","3PT Field Goal",27,"Los Angeles Lakers",-14,277,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-22,2017,3202,1610612744,400975230,3,11,51,0,"Jump Shot","3PT Field Goal",28,"Los Angeles Lakers",96,267,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-10,2017,3202,1610612744,400975577,2,2,23,0,"Jump Shot","2PT Field Goal",18,"San Antonio Spurs",71,176,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-10,2017,3202,1610612744,400975577,3,10,19,1,"Jump Shot","2PT Field Goal",13,"San Antonio Spurs",123,55,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-10,2017,3202,1610612744,400975577,2,5,07,0,"Jump Shot","2PT Field Goal",8,"San Antonio Spurs",-6,84,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-14,2017,3202,1610612744,400975610,4,4,39,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-219,105,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-08,2017,3202,1610612744,400975119,3,6,54,1,"Jump Shot","3PT Field Goal",29,"Detroit Pistons",-195,218,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,2,0,59,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-106,246,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,3,1,04,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-109,236,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,1,2,24,0,"Jump Shot","3PT Field Goal",27,"Cleveland Cavaliers",-148,235,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,3,0,02,0,"Jump Shot","3PT Field Goal",27,"Cleveland Cavaliers",120,242,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,1,5,14,1,"Jump Shot","2PT Field Goal",16,"Cleveland Cavaliers",112,126,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,2,4,26,1,"Jump Shot","2PT Field Goal",7,"Cleveland Cavaliers",-44,58,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,3,4,45,0,"Jump Shot","3PT Field Goal",27,"Cleveland Cavaliers",161,218,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,3,2,23,0,"Jump Shot","2PT Field Goal",12,"Cleveland Cavaliers",-123,13,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-06,2017,3202,1610612744,400975549,3,5,04,1,"Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",147,239,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,4,5,04,1,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-160,193,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-06,2017,3202,1610612744,400975549,1,3,59,1,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",168,205,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,1,8,03,0,"Jump Shot","2PT Field Goal",16,"Philadelphia 76ers",-121,117,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,1,8,06,0,"Jump Shot","2PT Field Goal",16,"Cleveland Cavaliers",-148,81,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-12-25,2017,3202,1610612744,400974446,1,6,46,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",122,230,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,4,4,34,0,"Jump Shot","2PT Field Goal",19,"Philadelphia 76ers",30,195,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,3,6,23,1,"Jump Shot","2PT Field Goal",17,"Philadelphia 76ers",177,-16,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,3,4,45,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-131,230,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,2,4,41,1,"Jump Shot","2PT Field Goal",11,"Philadelphia 76ers",116,-9,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,3,10,32,1,"Jump Shot","3PT Field Goal",29,"Philadelphia 76ers",-177,237,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,3,3,28,0,"Jump Shot","3PT Field Goal",27,"Philadelphia 76ers",-172,218,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,1,11,08,1,"Jump Shot","2PT Field Goal",14,"Philadelphia 76ers",-67,131,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2018-02-28,2017,3202,1610612744,400975663,3,0,53,1,"Jump Shot","2PT Field Goal",19,"Washington Wizards",-106,162,0,0.00,,0.00,0.00
"Kevin Durant","Golden State Warriors",2017-11-18,2017,3202,1610612744,400974982,4,1,38,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",17,268,0,0.00,,0.00,0.00
